GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS1521088515,2022-09-21 17:50:49.826041,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Delaware,US-PA-045,,"29.0",,,Backyard Hawk Watch (only when primary purpose is for migrating raptors),L18176243,P,"39.8487714","-75.5181748",2022-09-18,10:00:00,obsr2604858,S118970714,Stationary,P21,EBIRD,"144.0",,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1527290037,2022-09-27 12:51:29.591228,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Delaware,US-PA-045,US-PA_961,"30.0",USFWS_648,,John Heinz NWR--wetlands (Delaware Co.),L247197,H,"39.8757573","-75.2945638",2022-09-27,09:46:00,obsr1184243,S119521017,Traveling,P22,EBIRD,"146.0","1.448",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1521056339,2022-09-25 08:22:28.754631,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Delaware,US-PA-045,,"29.0",,,Backyard Hawk Watch (only when primary purpose is for migrating raptors),L18176243,P,"39.8487714","-75.5181748",2022-09-18,11:03:00,obsr2604858,S118968031,Stationary,P21,EBIRD,"65.0",,,"1.0","1",,"1","1","0",,,SW
URN:CornellLabOfOrnithology:EBIRD:OBS1513037327,2022-09-06 16:40:42.546298,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Delaware,US-PA-045,US-PA_960,"29.0",,,Smedley Tract (Middletown Twp.),L16125907,H,"39.9204395","-75.4260658",2022-09-06,14:00:00,obsr687597,S118232241,Traveling,P22,EBIRD,"60.0","0.483",,"1.0","1",,"0","1","0",,,"female close flying and casually hunting in a north to south direction but around eye level at the lower pond; white rump, outlined face, buffy, thin long wings in v, etc."
URN:CornellLabOfOrnithology:EBIRD:OBS1518501668,2022-09-16 18:13:29.451242,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Delaware,US-PA-045,,"29.0",,,First State NHP--Beaver Valley (PA),L11338298,H,"39.8435814","-75.5555852",2022-09-14,18:06:00,obsr2604858,S118760598,Traveling,P22,EBIRD,"63.0","1.916",,"1.0","1",,"1","1","0",,"Maybe THIS is the place to be for migrating raptors &#x1f914;--Amazing falcon highlights plus a hunting harrier. Maybe there are SEOW here in the winter. All this list is missing is a Peregrine (and maybe a Gyrfalcon)","Landed in the far east field and started hunting by diving, then took off into the sunset west"
URN:CornellLabOfOrnithology:EBIRD:OBS1520558258,2022-09-17 19:02:51.614356,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Delaware,US-PA-045,,"29.0",,,Rose Tree Park,L450972,H,"39.9400474","-75.3923464",2022-09-17,08:00:00,obsr648523,S118927521,Stationary,P21,EBIRD,"390.0","0.0",,"2.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1521342371,2022-09-18 18:14:13.922423,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Delaware,US-PA-045,,"29.0",,,Rose Tree Park,L450972,H,"39.9400474","-75.3923464",2022-09-18,08:45:00,obsr648523,S118992187,Stationary,P21,EBIRD,"375.0","0.0",,"3.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1522616851,2022-09-21 17:50:17.413555,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Delaware,US-PA-045,US-PA_960,"29.0",,,Smedley Tract (Middletown Twp.),L16125907,H,"39.9204395","-75.4260658",2022-09-20,12:44:00,obsr204031,S119109086,Stationary,P21,EBIRD,"225.0",,,"2.0","1",G8936209,"1","1","0",,Partly cloudy temperature 78 degrees winds NW @12 mph -Chris left at four,
URN:CornellLabOfOrnithology:EBIRD:OBS1522087703,2022-09-20 06:18:18.007472,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Delaware,US-PA-045,,"29.0",,,Rose Tree Park,L450972,H,"39.9400474","-75.3923464",2022-09-19,12:30:00,obsr886,S119059799,Stationary,P21,EBIRD,"210.0",,,"1.0","1",G8933159,"0","1","0",,"birds seen/heard while counting for the hawkwatch; skies becoming increasingly cloudy until a few raindrops fell, winds S or SW Beaufort 3 with higher gusts; temps mid-80'sF",migrants together
URN:CornellLabOfOrnithology:EBIRD:OBS1519591996,2022-09-17 06:17:13.055588,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Delaware,US-PA-045,US-PA_960,"29.0",,,Smedley Tract (Middletown Twp.),L16125907,H,"39.9204395","-75.4260658",2022-09-16,09:05:00,obsr18303,S118847420,Stationary,P21,EBIRD,"245.0",,,"1.0","1",G8918088,"0","1","0",,Temp 70s. Winds N B1-2 Sky sunny-few clouds and a bit of  haze. Scouting for RTPHW,Both migrating
URN:CornellLabOfOrnithology:EBIRD:OBS1520684501,2022-09-18 11:40:42.934044,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,,,,Presque Isle SP--Gull Pt.,L337068,H,"42.169432","-80.0617236",2022-09-17,16:11:00,obsr849332,S118937572,Traveling,P22,EBIRD,"180.0","3.219",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1515404886,2022-09-16 08:02:27.434917,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,,,,Presque Isle SP--Gull Pt.,L337068,H,"42.169432","-80.0617236",2022-09-10,06:47:00,obsr298866,S118436860,Traveling,P22,EBIRD,"170.0","4.828",,"1.0","1",,"0","1","0",,"62F up to 70F, Partly cloudy, wind S 15-20 mph",
URN:CornellLabOfOrnithology:EBIRD:OBS1514113812,2022-09-08 10:53:41.244783,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,"13.0",,,"Hammond Rd, Concord Two.",L20815038,P,"41.8748847","-79.6830372",2022-09-07,13:00:00,obsr1370916,S118324202,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1510422504,2022-09-03 08:13:48.744428,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,"13.0",,,"Jamie Hill's Waterford, PA, Pond Property",L1548496,P,"41.9315959","-79.956799",2022-09-02,07:30:00,obsr157268,S117997812,Traveling,P22,EBIRD,"150.0","0.805",,"1.0","1",,"0","1","0",,"53 degrees and mostly sunny at the start of the checklist.  I watched and listened for birds from my deck and living room, then walked the length of my driveway.",Foraging over my swamp above the cattails while migrating.
URN:CornellLabOfOrnithology:EBIRD:OBS1529190880,2022-09-30 21:29:51.973827,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Franklin,US-PA-055,US-PA_3911,"28.0",,,Tuscarora Summit Hawkwatch (Franklin Co.),L4197394,H,"39.9142007","-77.9578243",2022-09-30,10:45:00,obsr882710,S119714510,Traveling,P22,EBIRD,"173.0","0.744",,"25.0","1",,"0","1","1",,,White rump long tail
URN:CornellLabOfOrnithology:EBIRD:OBS1513787488,2022-09-07 21:23:01.495127,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Franklin,US-PA-055,,"28.0",,,Pleasant Hall - Upper Strasburg Area,L15840176,P,"40.069096","-77.676172",2022-09-07,17:31:00,obsr298180,S118299382,Traveling,P22,EBIRD,"91.0","6.993",,"1.0","1",,"0","1","1",,"Dim, slight mist, and late in day for much activity.",Lanky low flying and low kiting raptor with long tail with wings in dihedral.
URN:CornellLabOfOrnithology:EBIRD:OBS1514727673,2022-09-09 21:34:24.132226,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Franklin,US-PA-055,,"28.0",,,Pleasant Hall - Upper Strasburg Area,L15840176,P,"40.069096","-77.676172",2022-09-09,08:54:00,obsr298180,S118380016,Traveling,P22,EBIRD,"115.0","6.019",,"1.0","1",,"0","1","1",,,"Gray ghost continuing.  Topside gray, bottom white, long lanky raptor with long tail, white rump, wings in dihedral coursing low over fields."
URN:CornellLabOfOrnithology:EBIRD:OBS1530410457,2022-10-02 08:45:19.944494,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Franklin,US-PA-055,US-PA_3911,"28.0",,,Tuscarora Summit Hawkwatch (Franklin Co.),L4197394,H,"39.9142007","-77.9578243",2022-09-30,09:20:00,obsr293883,S119813463,Traveling,P22,EBIRD,"258.0","0.697",,"1.0","1",,"0","1","1",,,Large long-winged hawk with white rump.
URN:CornellLabOfOrnithology:EBIRD:OBS1516518393,2022-09-11 22:02:26.431896,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Franklin,US-PA-055,,"28.0",,,Pleasant Hall - Upper Strasburg Area,L15840176,P,"40.069096","-77.676172",2022-09-11,14:56:00,obsr298180,S118528267,Traveling,P22,EBIRD,"119.0","2.832",,"1.0","1",,"0","1","1",,,Male continuing.  Fourth time seen in this area and previously described.
URN:CornellLabOfOrnithology:EBIRD:OBS1512974172,2022-09-06 20:54:35.182911,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Franklin,US-PA-055,,"28.0",,,Pleasant Hall - Upper Strasburg Area,L15840176,P,"40.069096","-77.676172",2022-09-06,10:55:00,obsr298180,S118226472,Traveling,P22,EBIRD,"135.0","7.117",,"1.0","1",,"0","1","1",,,Gray ghost standing in field then in low flight away with white rump showing well.
URN:CornellLabOfOrnithology:EBIRD:OBS1522553926,2022-09-20 20:45:43.020376,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Fulton,US-PA-057,,"28.0",,,"767 Dublin Mills Rd, Three Springs US-PA 40.10148, -78.05552",L12304603,P,"40.101476","-78.055519",2022-09-20,11:46:00,obsr1238201,S119088091,Traveling,P22,EBIRD,"20.0","0.441",,"1.0","1",,"1","1","1",,,Observed this hawk soaring over fields - corn and pasture.  Overall shape is right for a Harrier and could clearly see white rump.  Poor photos will be uploaded.
URN:CornellLabOfOrnithology:EBIRD:OBS1529180880,2022-09-30 21:29:51.973827,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Fulton,US-PA-057,US-PA_3911,"28.0",,,Tuscarora Summit Hawkwatch (The Pulpit/Fulton Co.),L1110130,H,"39.9145422","-77.958523",2022-09-30,11:33:00,obsr3411991,S119713401,Stationary,P21,EBIRD,"107.0",,,"1.0","1",,"0","1","1",,,Experienced birders identified
URN:CornellLabOfOrnithology:EBIRD:OBS1520883285,2022-09-18 09:00:42.196287,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Greene,US-PA-059,,"28.0",,,"Ryerson Station State Park, Wind Ridge US-PA 39.88912, -80.44026",L19498940,P,"39.889119","-80.440258",2022-09-18,08:03:00,obsr315818,S118952827,Traveling,P22,EBIRD_ATL_MD_DC,"2.0","1.668",,"1.0","1",,"0","1","0",,,"Medium hawk, brownish dorsally, with white rump patch flew low down through woods."
URN:CornellLabOfOrnithology:EBIRD:OBS1528017600,2022-09-28 16:07:37.49866,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1143,"28.0",,,Stone Mtn. Hawkwatch (Huntingdon Co.),L1264254,H,"40.5725009","-77.8292084",2022-09-28,14:59:00,obsr248167,S119598669,Stationary,P21,EBIRD,"67.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1517820743,2022-09-13 18:13:40.903587,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1143,"28.0",,,Stone Mtn. Hawkwatch (Huntingdon Co.),L1264254,H,"40.5725009","-77.8292084",2022-09-13,18:11:00,obsr1107886,S118698754,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1515735814,2022-09-11 10:28:12.111264,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1143,"28.0",,,Stone Mtn. Hawkwatch (Huntingdon Co.),L1264254,H,"40.5725009","-77.8292084",2022-09-10,09:25:00,obsr40533,S118465544,Stationary,P21,EBIRD_PA,"425.0",,,"1.0","1",,"0","1","0",,day's counter,
URN:CornellLabOfOrnithology:EBIRD:OBS1520097459,2022-09-17 10:07:22.022212,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1143,"28.0",,,Stone Mtn. Hawkwatch (Huntingdon Co.),L1264254,H,"40.5725009","-77.8292084",2022-09-16,11:01:00,obsr2838251,S118890194,Stationary,P21,EBIRD,"59.0",,,"2.0","1",G8918673,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1519842209,2022-09-16 21:29:26.479921,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,,"28.0",,,The Cliffs,L7854471,P,"40.5048835","-78.0240135",2022-09-16,12:30:00,obsr1021813,S118868793,Stationary,P21,EBIRD,"165.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1528649844,2022-09-29 16:34:50.207981,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1143,"28.0",,,Stone Mt.,L3884213,P,"40.5726639","-77.8277707",2022-09-29,09:00:00,obsr648640,S119670955,Stationary,P21,EBIRD,"300.0","0.0",,"3.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1528662858,2022-10-01 20:41:12.952554,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1143,"28.0",,,Stone Mtn. Hawkwatch (Huntingdon Co.),L1264254,H,"40.5725009","-77.8292084",2022-09-29,10:00:00,obsr375191,S119672105,Stationary,P21,EBIRD,"300.0",,,"3.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1519854270,2022-09-17 10:07:22.022212,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1143,"28.0",,,Stone Mtn. Hawkwatch (Huntingdon Co.),L1264254,H,"40.5725009","-77.8292084",2022-09-16,11:01:00,obsr203530,S118870670,Stationary,P21,EBIRD,"59.0",,,"2.0","1",G8918673,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1519157229,2022-09-15 20:32:46.265885,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1143,"28.0",,,Stone Mtn. Hawkwatch (Huntingdon Co.),L1264254,H,"40.5725009","-77.8292084",2022-09-15,10:00:00,obsr375191,S118813541,Stationary,P21,EBIRD,"480.0",,,"3.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1519726715,2022-09-16 17:54:07.272383,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1143,"28.0",,,Stone Mtn. Hawkwatch (Huntingdon Co.),L1264254,H,"40.5725009","-77.8292084",2022-09-16,17:50:00,obsr1107886,S118858943,Stationary,P21,EBIRD,"2.0",,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1526588365,2022-09-26 11:10:33.662502,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"4",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1143,"28.0",,,Stone Mt.,L3884213,P,"40.5726639","-77.8277707",2022-09-23,08:00:00,obsr648640,S119461186,Stationary,P21,EBIRD,"360.0","0.0",,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1519882735,2022-09-17 06:41:23.032998,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"4",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1143,"28.0",,,Stone Mt.,L3884213,P,"40.5726639","-77.8277707",2022-09-16,08:30:00,obsr648640,S118872142,Stationary,P21,EBIRD,"465.0","0.0",,"4.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1525307546,2022-09-27 20:01:32.493182,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1143,"28.0",,,Stone Mtn. Hawkwatch (Huntingdon Co.),L1264254,H,"40.5725009","-77.8292084",2022-09-24,09:25:00,obsr40533,S119361264,Stationary,P21,EBIRD_PA,"455.0",,,"1.0","1",,"1","1","0",,day's counter,
URN:CornellLabOfOrnithology:EBIRD:OBS1519155178,2022-09-15 20:19:23.196337,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1143,"28.0",,,Stone Mt.,L3884213,P,"40.5726639","-77.8277707",2022-09-15,09:00:00,obsr648640,S118812982,Stationary,P21,EBIRD,"480.0","0.0",,"3.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1518535416,2022-09-15 21:33:03.888486,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1143,"28.0",,,Stone Mtn. Hawkwatch (Huntingdon Co.),L1264254,H,"40.5725009","-77.8292084",2022-09-14,09:30:00,obsr40533,S118763542,Stationary,P21,EBIRD_PA,"450.0",,,"2.0","1",,"1","1","0",,day's counter,
URN:CornellLabOfOrnithology:EBIRD:OBS1528161118,2022-09-28 20:59:35.062932,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1143,"28.0",,,Stone Mt.,L3884213,P,"40.5726639","-77.8277707",2022-09-28,08:30:00,obsr648640,S119610990,Stationary,P21,EBIRD,"390.0","0.0",,"5.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1518444264,2022-09-15 21:27:22.052662,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1143,"28.0",,,Stone Mtn. Hawkwatch (Huntingdon Co.),L1264254,H,"40.5725009","-77.8292084",2022-09-14,17:58:00,obsr1107886,S118755836,Stationary,P21,EBIRD,"3.0",,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1517843762,2022-09-13 20:37:29.330306,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Huntingdon,US-PA-061,US-PA_1143,"28.0",,,Stone Mtn. Hawkwatch (Huntingdon Co.),L1264254,H,"40.5725009","-77.8292084",2022-09-13,09:00:00,obsr40533,S118700019,Stationary,P21,EBIRD_PA,"480.0",,,"3.0","1",,"0","1","0",,day's counter,
URN:CornellLabOfOrnithology:EBIRD:OBS1529118715,2022-09-30 14:43:32.383104,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Indiana,US-PA-063,US-PA_1170,"28.0",,,Yellow Creek SP (IBA),L129778,H,"40.5739352","-79.0204525",2022-09-30,07:46:00,obsr962861,S119708205,Traveling,P22,EBIRD,"245.0","2.414",,"1.0","1",,"0","1","0",,"South shore, generally around the rec area.",
URN:CornellLabOfOrnithology:EBIRD:OBS1518921567,2022-09-15 13:25:32.711689,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Jefferson,US-PA-065,,"28.0",,,Jakes Farm,L1273554,P,"41.020768","-79.1275692",2022-09-15,09:00:00,obsr279551,S118793487,Traveling,P22,EBIRD,"120.0","1.609",,"2.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1515476774,2022-09-10 12:27:10.346539,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,US-PA_910,"29.0",,,Middle Creek WMA (IBA) (Lancaster Co.),L831953,H,"40.2716676","-76.247735",2022-09-10,07:34:00,obsr523464,S118443670,Traveling,P22,EBIRD,"232.0","4.667",,"29.0","1",G8892033,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1515489353,2022-09-10 12:34:57.502421,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,US-PA_910,"29.0",,,Middle Creek WMA (IBA) (Lancaster Co.),L831953,H,"40.2716676","-76.247735",2022-09-10,07:34:00,obsr796100,S118444176,Traveling,P22,EBIRD,"232.0","4.667",,"29.0","1",G8892033,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1520591242,2022-09-18 23:01:58.281922,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,,"29.0",,,White Oak,L12433914,P,"39.9277207","-76.1920845",2022-09-17,07:50:00,obsr1734159,S118930589,Stationary,P21,EBIRD,"240.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1514177044,2022-09-08 18:30:53.27822,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,US-PA_910,"29.0",,,Middle Creek WMA (IBA) (Lancaster Co.),L831953,H,"40.2716676","-76.247735",2022-09-08,09:30:00,obsr319927,S118329122,Traveling,P22,EBIRD,"90.0","0.805",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1515483334,2022-09-10 12:27:10.346539,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,US-PA_910,"29.0",,,Middle Creek WMA (IBA) (Lancaster Co.),L831953,H,"40.2716676","-76.247735",2022-09-10,07:34:00,obsr161403,S118443668,Traveling,P22,EBIRD,"232.0","4.667",,"29.0","1",G8892033,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1522088459,2022-09-20 08:16:55.252149,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,,"29.0",,,Hillview,L12461584,P,"40.011861","-76.443787",2022-09-19,18:11:00,obsr23029,S119059770,Stationary,P21,EBIRD,"17.0",,,"1.0","1",,"0","1","0",,,Gliding SE at under 50 meters height.
URN:CornellLabOfOrnithology:EBIRD:OBS1524822484,2022-09-24 08:58:37.570009,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,US-PA_910,"29.0",,,Middle Creek WMA (IBA) (Lancaster Co.),L831953,H,"40.2716676","-76.247735",2022-09-24,07:30:00,obsr584477,S119319581,Traveling,P22,EBIRD,"75.0","0.644",,"1.0","1",,"0","1","0",,White Oak picnic area,
URN:CornellLabOfOrnithology:EBIRD:OBS1520594785,2022-09-17 19:57:05.861914,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,,"29.0",,,Pam Ma & Papa Drew's,L11826242,P,"39.927609","-76.192055",2022-09-17,11:06:00,obsr1680648,S118930765,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,"One with broad wing kettle, one solo in afternoon"
URN:CornellLabOfOrnithology:EBIRD:OBS1530565754,2022-10-02 09:03:18.562238,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,US-PA_910,"29.0",,,Middle Creek WMA (IBA) (Lancaster Co.),L831953,H,"40.2716676","-76.247735",2022-09-30,16:49:00,obsr206933,S119825405,Traveling,P22,EBIRD,"133.0","12.392",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1516136533,2022-09-11 09:21:30.550896,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,US-PA_910,"29.0",,,Middle Creek WMA (IBA) (Lancaster Co.),L831953,H,"40.2716676","-76.247735",2022-09-10,07:28:00,obsr454809,S118495842,Traveling,P22,EBIRD,"130.0","2.539",,"2.0","1",G8896337,"0","1","0",,,
